#      date    value 
 1981-08-19 20.34127 
 1981-08-20 22.17595 
 1981-08-21 26.24122 
 1981-08-22 23.52704 
 1981-08-23 22.28495 
 1981-08-24 24.62789 
 1981-08-25 22.88665 
 1981-08-26 23.81528 
 1981-08-27 23.85982 
 1981-08-28 21.92325 
 1981-08-29 21.17659 
 1981-08-30 21.99128 
 1981-08-31 23.01649 
 1981-09-01 23.19385 
 1981-09-02 22.88402 
 1981-09-03 24.31223 
 1981-09-04 21.72838 
 1981-09-05 23.64149 
 1981-09-06 21.91773 
 1981-09-07 23.93876 
 1981-09-08 23.33985 
 1981-09-09 21.55081 
 1981-09-10 21.92266 
 1981-09-11 21.92493 
 1981-09-12 24.00126 
 1981-09-13 24.73702 
 1981-09-14 24.14115 
 1981-09-15 22.22308 
 1981-09-16 24.07709 
 1981-09-17 22.47103 
 1981-09-18 23.72492 
 1981-09-19 23.30997 
 1981-09-20 22.77291 
 1981-09-21 22.66563 
 1981-09-22 24.79428 
